date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:47	74680/74680	---M--	200	added ('OK')	application/font-woff2	etag:%22123b8-5e252efd-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:47	839389/839389	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ccedd-5e252f04-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-solid-900.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:47	87644/87644	---M--	200	added ('OK')	application/font-woff	etag:%221565c-5e252efd-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:47	129428/129428	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%221f994-5e252efb-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:48	26668/26668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22682c-5e252eb3-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:48	23484/23484	---M--	200	added ('OK')	application/font-woff2	etag:%225bbc-5e252eb6-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:48	28660/28660	---M--	200	added ('OK')	application/font-woff	etag:%226ff4-5e252eb6-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:49	60524/60524	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22ec6c-5e252eb5-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:49	80331/80331	---M-Z	200	added ('OK')	image/svg+xml	etag:%22139cb-5e252eb4-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-regular.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:49	26105/26105	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f9-5e252eab-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:49	691790/691790	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a8e4e-5e252efb-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/webfonts/fa-brands-400.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:49	28052/28052	---M--	200	added ('OK')	application/font-woff	etag:%226d94-5e252eae-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:50	42748/42748	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Feb%202021%2010:07:49%20GMT	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fontsLato/lato-v15-latin-700.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fontsLato/lato-v15-latin-700.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:51	59032/59032	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22e698-5e252ead-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:51	80884/80884	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213bf4-5e252eac-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-700.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:51	24453/24453	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f85-5e252ea6-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:51	23248/23248	---M--	200	added ('OK')	application/font-woff2	etag:%225ad0-5e252eaa-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:52	63388/63388	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22f79c-5e252ea8-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:52	79706/79706	---M-Z	200	added ('OK')	image/svg+xml	etag:%221375a-5e252ea8-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-300.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:52	25469/25469	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22637d-5e252eaf-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:52	27524/27524	---M--	200	added ('OK')	application/font-woff	etag:%226b84-5e252eb2-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:54	42748/42748	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Feb%202021%2010:07:53%20GMT	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fontsLato/lato-v15-latin-900.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fontsLato/lato-v15-latin-900.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:55	55492/55492	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22d8c4-5e252eb1-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:55	81415/81415	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213e07-5e252eb0-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Lato/lato-v15-latin-900.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:55	38108/38108	---M--	200	added ('OK')	application/font-woff2	etag:%2294dc-5e252ed8-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:56	43900/43900	---M--	200	added ('OK')	application/font-woff	etag:%22ab7c-5e252ed8-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:56	64382/64382	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fb7e-5e252ed6-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:56	90584/90584	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22161d8-5e252ed7-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:58	34912/34912	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228860-5e252ed9-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:58	34912/34912	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228860-5e252ed9-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.eot?	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italicd41d.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:58	37548/37548	---M--	200	added ('OK')	application/font-woff2	etag:%2292ac-5e252edc-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:58	43092/43092	---M--	200	added ('OK')	application/font-woff	etag:%22a854-5e252edc-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:59	66799/66799	---M-Z	200	added ('OK')	image/svg+xml	etag:%22104ef-5e252eda-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:59	88268/88268	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22158cc-5e252edb-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-300italic.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:59	31600/31600	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227b70-5e252ef2-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:59	31600/31600	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227b70-5e252ef2-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.eot?	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regulard41d.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:37:59	34260/34260	---M--	200	added ('OK')	application/font-woff2	etag:%2285d4-5e252ef5-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:00	39164/39164	---M--	200	added ('OK')	application/font-woff	etag:%2298fc-5e252ef5-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:00	77256/77256	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%2212dc8-5e252ef4-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:00	63335/63335	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f767-5e252ef3-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-regular.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:00	32842/32842	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22804a-5e252eee-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:01	32842/32842	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22804a-5e252eee-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.eot?	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italicd41d.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:01	35832/35832	---M--	200	added ('OK')	application/font-woff2	etag:%228bf8-5e252ef1-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:01	41016/41016	---M--	200	added ('OK')	application/font-woff	etag:%22a038-5e252ef0-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:02	83160/83160	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22144d8-5e252ef0-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:02	67379/67379	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210733-5e252eef-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-italic.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:02	26992/26992	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226970-5e252ede-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:02	26992/26992	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226970-5e252ede-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.eot?	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500d41d.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:03	29864/29864	---M--	200	added ('OK')	application/font-woff2	etag:%2274a8-5e252ee1-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:03	34688/34688	---M--	200	added ('OK')	application/font-woff	etag:%228780-5e252ee0-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:03	70324/70324	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%22112b4-5e252edf-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:03	62195/62195	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f2f3-5e252ede-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:04	29034/29034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22716a-5e252ee1-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.eot	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:04	29034/29034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22716a-5e252ee1-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.eot?	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italicd41d.eot	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:04	31748/31748	---M--	200	added ('OK')	application/font-woff2	etag:%227c04-5e252ee4-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.woff2	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.woff2	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:05	36836/36836	---M--	200	added ('OK')	application/font-woff	etag:%228fe4-5e252ee4-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.woff	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.woff	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:05	75916/75916	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%221288c-5e252ee3-0;;;%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.ttf	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.ttf	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
15:38:05	66402/66402	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210362-5e252ee3-0;gz%22	https://boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.svg	C:/My%20Web%20Sites/https___boostifythemes.com_demo_html_wanderlust_/boostifythemes.com/demo/html/wanderlust/assets/styles/fonts/Ubuntu/ubuntu-v14-latin-500italic.svg	(from https://boostifythemes.com/demo/html/wanderlust/assets/styles/style.css)
